"","Date","MAPE","RMSE","peak","peak_pred"
"118",2019-04-28,4.08266317005795,500.121917435446,"20","20"
"119",2019-04-29,2.50798367926762,293.282907948365,"20","20"
"120",2019-04-30,2.64450376817707,355.381057689976,"20","20"
"121",2019-05-01,2.86743582463396,405.466432983547,"20","20"
"122",2019-05-02,1.58482233735628,204.259818822193,"20","20"
"123",2019-05-03,1.97308192305887,289.658730693482,"20","20"
"124",2019-05-04,3.02415016193289,389.631355368526,"20","20"
"125",2019-05-05,4.30640819137544,563.260693302867,"20","20"
"126",2019-05-06,2.21886117928277,319.28346152035,"20","20"
"127",2019-05-07,1.71399839115112,212.943458857293,"20","20"
"128",2019-05-08,2.77924723714016,379.026234572743,"20","20"
"129",2019-05-09,2.63835036541662,353.376290237749,"20","20"
"130",2019-05-10,2.93060002983373,413.421216318312,"10","20"
"131",2019-05-11,1.51192975834347,195.323960319097,"20","21"
"132",2019-05-12,2.22217939613438,266.809449552726,"20","20"
"133",2019-05-13,3.90631397681204,490.344263011753,"20","20"
"134",2019-05-14,1.39265337290024,210.110006469205,"20","20"
"135",2019-05-15,1.49552386826154,188.813461693395,"20","20"
"136",2019-05-16,4.69784376926905,710.937851258457,"20","20"
"137",2019-05-17,5.37822309636816,722.977791879722,"20","19"
"138",2019-05-18,3.38332227034812,370.307901592276,"20","20"
"139",2019-05-19,5.06003255318119,558.167130348511,"20","20"
"140",2019-05-20,5.12745044252686,632.047626853733,"20","20"
"141",2019-05-21,3.65249478868517,513.106293076384,"20","21"
"142",2019-05-22,3.48762473974763,427.999167437683,"20","20"
"143",2019-05-23,2.09079699147271,271.720112716511,"20","20"
"144",2019-05-24,2.14115485412539,291.212148543368,"20","20"
"145",2019-05-25,3.0316502242654,334.363317998138,"20","21"
"146",2019-05-26,3.04554165380826,341.408687807912,"20","20"
"147",2019-05-27,13.7638203743258,1480.55478728311,"20","20"
"148",2019-05-28,3.43272683588458,386.835242781436,"20","20"
"149",2019-05-29,3.48522705079472,455.045238851618,"20","20"
"150",2019-05-30,3.02538708629394,428.925679022313,"20","20"
"151",2019-05-31,3.93593052902757,489.712962790838,"20","20"
"152",2019-06-01,4.61265653998267,487.116016571184,"20","20"
"153",2019-06-02,2.76585209057122,319.908785874046,"20","20"
"154",2019-06-03,5.0147319097622,568.303087912462,"20","20"
"155",2019-06-04,5.24569818362332,705.341368643867,"20","20"
"156",2019-06-05,5.63757131208879,787.006865913271,"17","20"
"157",2019-06-06,3.0784144774782,418.834488498761,"16","20"
"158",2019-06-07,2.80236439354435,415.910708366283,"20","19"
"159",2019-06-08,3.32835545505697,438.47403592274,"18","18"
"160",2019-06-09,6.1970559779969,1002.9167813783,"18","19"
"161",2019-06-10,16.9826009060563,2692.34409190062,"17","18"
"162",2019-06-11,9.26718384385507,1916.48667766472,"16","18"
"163",2019-06-12,4.52664787485588,699.263495621393,"16","17"
"164",2019-06-13,7.27068647215019,1100.38506625897,"17","18"
"165",2019-06-14,3.87799447150381,520.033125802718,"17","16"
"166",2019-06-15,3.19804246620503,435.643347651151,"18","17"
"167",2019-06-16,2.12709917173977,271.538789587041,"20","21"
"168",2019-06-17,3.17458182405953,433.981642891022,"20","20"
"169",2019-06-18,2.48534199748406,343.97702789331,"18","20"
"170",2019-06-19,3.61774453933436,534.233172395346,"17","18"
"171",2019-06-20,1.05261052438816,158.114380341471,"20","20"
"172",2019-06-21,2.61568039047154,388.739241829603,"20","20"
"173",2019-06-22,5.94421964646091,707.559098796648,"20","18"
"174",2019-06-23,1.77805681448545,228.315748372769,"18","20"
"175",2019-06-24,2.91832641451918,402.204167685391,"17","18"
"176",2019-06-25,2.12292336675516,317.894334371751,"20","18"
"177",2019-06-26,2.36334812253777,364.1307592376,"18","17"
"178",2019-06-27,2.29656535636744,366.044767024318,"17","17"
"179",2019-06-28,3.13879487656723,492.601062996539,"17","18"
"180",2019-06-29,2.43676985685777,364.515245027607,"16","18"
"181",2019-06-30,3.80826085432845,494.32085277043,"18","18"
"182",2019-07-01,1.97899546360646,300.033118106558,"17","16"
"183",2019-07-02,3.17005201873627,490.830214840548,"17","17"
"184",2019-07-03,3.13433988814142,443.038588653943,"17","17"
"185",2019-07-04,6.28258601940076,946.909643052749,"17","16"
"186",2019-07-05,5.67218758440977,846.774139577338,"17","17"
"187",2019-07-06,4.05569639600624,536.593097936094,"17","17"
"188",2019-07-07,6.53224645611649,834.03264077113,"18","18"
"189",2019-07-08,2.53874140398139,366.49098579246,"17","18"
"190",2019-07-09,4.48455579845021,616.438979834557,"17","18"
"191",2019-07-10,4.95077880506822,709.504762361724,"17","17"
"192",2019-07-11,5.44900070977352,914.667255765381,"17","17"
"193",2019-07-12,3.51268631010214,582.12169147394,"17","16"
"194",2019-07-13,2.54132296823415,390.291247027469,"17","17"
"195",2019-07-14,2.11317830823674,353.117996523726,"17","18"
"196",2019-07-15,1.05080216608796,237.390122915908,"17","17"
"197",2019-07-16,2.58103452707457,423.060065062876,"16","16"
"198",2019-07-17,2.80877735121104,406.996186565123,"16","16"
"199",2019-07-18,2.01297784742908,360.759515471885,"16","17"
"200",2019-07-19,2.73146524285255,521.90925194787,"17","17"
"201",2019-07-20,5.61070931553532,789.667424541853,"17","18"
"202",2019-07-21,4.82986790495266,667.91975493171,"17","17"
"203",2019-07-22,4.58670026629171,905.189893645192,"17","17"
"204",2019-07-23,4.35980733706207,916.374808851874,"16","17"
"205",2019-07-24,3.63889518804675,660.289771813979,"15","16"
"206",2019-07-25,5.14653343810641,1075.34761265998,"17","16"
"207",2019-07-26,2.24635402639395,475.464239251249,"16","16"
"208",2019-07-27,3.21434698332608,624.830505743746,"17","18"
"209",2019-07-28,3.83364993535129,627.042636128638,"17","17"
"210",2019-07-29,2.09318257000192,344.258912287878,"17","17"
"211",2019-07-30,1.79687487424121,290.021225878721,"16","17"
"212",2019-07-31,2.38903614556086,485.867500503696,"17","17"
"213",2019-08-01,2.5682895870564,461.828075059315,"17","17"
"214",2019-08-02,4.02141673711897,773.952678913137,"16","17"
"215",2019-08-03,3.8458373829695,632.50705331983,"17","17"
"216",2019-08-04,2.03186591082422,398.870019621078,"17","17"
"217",2019-08-05,2.43769404197276,439.67167714654,"16","17"
"218",2019-08-06,3.839248795518,706.418872010434,"16","17"
"219",2019-08-07,2.33157758121986,470.244254850389,"17","16"
"220",2019-08-08,2.18668391750344,354.367052894399,"17","16"
"221",2019-08-09,4.01111195393212,593.113567431253,"16","17"
"222",2019-08-10,6.46811803440238,878.520632195231,"17","17"
"223",2019-08-11,4.11825332775856,557.714773108231,"17","16"
"224",2019-08-12,4.98378994056276,870.272585095042,"17","17"
"225",2019-08-13,3.73187412489672,721.322005913858,"16","18"
"226",2019-08-14,1.59796982541774,337.758607121319,"16","17"
"227",2019-08-15,1.0053101379888,200.420767139573,"16","17"
"228",2019-08-16,4.09469051529492,940.887695488408,"16","17"
"229",2019-08-17,3.00717490318581,428.142965094697,"17","17"
"230",2019-08-18,3.22482085705696,509.10076558607,"18","17"
"231",2019-08-19,3.54992488531159,575.439004858917,"17","17"
"232",2019-08-20,2.91924061820107,510.893273549739,"17","17"
"233",2019-08-21,1.92367494159592,331.338026723003,"17","16"
"234",2019-08-22,4.61733413362047,990.83030733549,"16","16"
"235",2019-08-23,1.55259407412011,284.709298671951,"17","17"
"236",2019-08-24,4.97336950046548,876.952487904108,"17","17"
"237",2019-08-25,4.72936471939633,837.228029837644,"17","17"
"238",2019-08-26,3.61747440248261,675.166269778932,"16","16"
"239",2019-08-27,6.44386234564369,991.769046422573,"16","17"
"240",2019-08-28,2.85756548861331,509.79244771975,"17","16"
"241",2019-08-29,2.13034720545271,428.71859550409,"16","16"
"242",2019-08-30,3.87946130446681,769.895608650949,"16","16"
"243",2019-08-31,2.81249136194798,540.271199246372,"17","17"
"244",2019-09-01,1.78513566270725,343.707410213921,"16","17"
"245",2019-09-02,NA,NA,"","1"
